Date,Transaction_Amount,Location,Anomaly
2024-03-30,29015.03,Chennai,1
2024-10-18,3720.47,Chennai,0
2024-02-14,2783.96,Chennai,0
2024-11-15,1228.83,Chennai,0
2024-04-18,4578.16,Chennai,0
2024-08-07,3217.03,Chennai,0
2024-03-18,4593.1,Chennai,0
2024-01-25,1220.5,Chennai,0
2024-04-24,1162.45,Chennai,0
2024-12-17,1017.81,Chennai,0
2024-04-08,3753.0,Chennai,0
2024-09-21,580.78,Chennai,0
2024-11-20,1358.98,Chennai,0
2024-12-01,4103.24,Chennai,0
2024-08-20,2498.27,Chennai,0
2024-12-21,1271.91,Chennai,0
2024-02-24,2685.18,Kolkata,1
2024-10-20,2036.51,Chennai,0
2024-02-15,4852.25,Chennai,0
2024-09-25,757.54,Chennai,0
2024-10-22,3219.71,Chennai,0
2024-07-24,1445.49,Chennai,0
2024-03-15,399.15,Chennai,0
2024-08-06,19746.15,Kolkata,1
2024-01-09,2764.38,Chennai,0
2024-01-26,722.78,Delhi,1
2024-08-25,448.63,Chennai,0
2024-12-27,595.22,Chennai,0
2024-10-31,3834.67,Mumbai,1
2024-01-25,3881.87,Chennai,0
2024-11-02,4636.48,Chennai,0
2024-09-27,858.48,Chennai,0
2024-08-07,2933.36,Chennai,0
2024-11-20,1331.9,Chennai,0
2024-04-24,984.82,Chennai,0
2024-04-21,1441.99,Chennai,0
2024-07-11,2496.53,Chennai,0
2024-07-17,4360.49,Chennai,0
2024-02-02,2201.04,Chennai,0
2024-03-05,404.79,Chennai,0
2024-09-05,641.89,Chennai,0
2024-06-02,4485.22,Chennai,0
2024-01-26,1937.52,Chennai,0
2024-01-04,4913.49,Chennai,0
2024-08-30,23990.63,Chennai,1
2024-09-06,4217.2,Chennai,0
2024-06-14,2383.77,Chennai,0
2024-09-13,4836.88,Chennai,0
2024-06-06,2886.45,Chennai,0
2024-12-27,1631.71,Chennai,0
2024-07-22,2441.47,Chennai,0
2024-01-14,4758.73,Chennai,0
2024-09-12,1364.11,Chennai,0
2024-01-25,1044.51,Chennai,0
2024-02-01,4136.88,Chennai,0
2024-10-22,4194.67,Chennai,0
2024-09-14,1348.75,Chennai,0
2024-11-03,2966.59,Chennai,0
2024-07-31,2673.77,Chennai,0
2024-01-22,4416.53,Bangalore,1
2024-11-28,1489.04,Chennai,0
2024-11-30,3711.96,Chennai,0
2024-04-02,10153.19,Chennai,1
2024-06-28,1994.07,Chennai,0
2024-12-01,3330.91,Chennai,0
2024-09-03,4310.29,Chennai,0
2024-01-13,4652.29,Chennai,0
2024-04-26,4013.08,Chennai,0
2024-03-07,1184.66,Chennai,0
2024-09-27,2077.1,Chennai,0
2024-08-09,973.0,Chennai,0
2024-01-13,2044.0,Chennai,0
2024-02-02,850.81,Chennai,0
2024-10-01,471.96,Kolkata,1
2024-07-20,3729.31,Delhi,1
2024-10-24,4882.56,Hyderabad,1
2024-05-20,308.52,Chennai,0
2024-06-03,3651.95,Chennai,0
2024-01-16,3429.68,Chennai,0
2024-04-18,3417.49,Chennai,0
2024-10-06,4897.37,Chennai,0
2024-02-03,587.57,Chennai,0
2024-08-21,1615.46,Chennai,0
2024-05-14,2050.65,Chennai,0
2024-02-20,1526.32,Chennai,0
2024-10-31,1568.11,Chennai,0
2024-05-16,3525.08,Chennai,0
2024-09-10,1681.77,Chennai,0
2024-10-16,44736.3,Chennai,1
2024-12-15,2065.73,Chennai,0
2024-08-17,3057.36,Chennai,0
2024-06-18,4095.36,Chennai,0
2024-03-26,3401.62,Chennai,0
2024-01-28,2353.79,Chennai,0
2024-03-10,268.07,Chennai,0
2024-11-07,1308.63,Chennai,0
2024-09-21,4687.91,Chennai,0
2024-03-28,14363.03,Chennai,1
2024-05-08,3168.62,Chennai,0
2024-10-25,42302.62,Chennai,1
2024-06-25,356.89,Chennai,0
2024-02-15,715.52,Chennai,0
2024-07-08,24958.02,Chennai,1
2024-02-10,786.55,Chennai,0
2024-08-08,30472.78,Chennai,1
2024-03-23,1097.15,Chennai,0
2024-09-08,3284.19,Chennai,0
2024-06-28,48552.89,Chennai,1
2024-04-16,2814.09,Chennai,0
2024-06-20,2932.41,Chennai,0
2024-05-28,367.42,Chennai,0
2024-05-05,3572.1,Hyderabad,1
2024-08-22,2699.47,Chennai,0
2024-10-18,1225.84,Chennai,0
2024-09-29,3074.9,Chennai,0
2024-06-02,951.38,Chennai,0
2024-08-21,1447.34,Chennai,0
2024-08-23,3293.76,Chennai,0
2024-12-01,2402.37,Chennai,0
2024-10-20,2188.89,Chennai,0
2024-02-25,1659.6,Chennai,0
2024-08-16,2800.85,Chennai,0
2024-08-05,1872.87,Chennai,0
2024-11-02,2845.6,Chennai,0
2024-11-05,251.97,Chennai,0
2024-08-11,3591.22,Chennai,0
2024-11-29,4853.5,Chennai,0
2024-12-29,1914.45,Chennai,0
2024-05-19,2135.53,Bangalore,1
2024-11-24,2058.11,Chennai,0
2024-09-03,4363.16,Chennai,0
2024-04-18,120.53,Chennai,0
2024-11-17,3115.25,Chennai,0
2024-03-11,3507.63,Chennai,0
2024-05-11,973.01,Chennai,0
2024-12-08,1560.78,Chennai,0
2024-04-04,1852.3,Chennai,0
2024-11-25,1295.22,Chennai,0
2024-03-05,4118.83,Chennai,0
2024-06-17,609.21,Delhi,1
2024-02-16,3260.96,Chennai,0
2024-11-01,3385.41,Chennai,0
2024-02-11,3261.23,Chennai,0
2024-04-21,288.7,Chennai,0
2024-01-29,2391.92,Chennai,0
2024-08-19,2370.54,Chennai,0
2024-11-04,1019.64,Chennai,0
2024-12-10,4167.09,Chennai,0
2024-10-08,264.82,Chennai,0
2024-05-18,1903.68,Chennai,0
2024-11-03,1596.71,Bangalore,1
2024-05-02,49230.06,Chennai,1
2024-06-12,1510.71,Chennai,0
2024-02-01,2435.31,Bangalore,1
2024-07-01,3503.61,Chennai,0
2024-12-12,47587.22,Chennai,1
2024-04-29,1819.06,Delhi,1
2024-02-07,3366.33,Chennai,0
2024-06-29,1427.41,Chennai,0
2024-12-03,3605.1,Chennai,0
2024-04-18,1591.55,Chennai,0
2024-07-10,3454.48,Chennai,0
2024-11-29,678.95,Chennai,0
2024-04-11,2572.57,Chennai,0
2024-06-29,3304.33,Chennai,0
2024-08-02,511.25,Chennai,0
2024-02-18,2720.61,Chennai,0
2024-06-13,3556.88,Chennai,0
2024-04-08,4370.52,Chennai,0
2024-12-25,1362.11,Chennai,0
2024-08-26,22098.04,Chennai,1
2024-02-28,2013.21,Chennai,0
2024-09-05,3811.75,Chennai,0
2024-04-01,3865.66,Chennai,0
2024-07-09,4417.56,Chennai,0
2024-08-12,2953.1,Chennai,0
2024-12-11,1992.06,Chennai,0
2024-08-16,123.34,Chennai,0
2024-10-03,3865.76,Chennai,0
2024-06-12,1751.82,Chennai,0
2024-08-07,2739.73,Chennai,0
2024-06-16,3768.08,Chennai,0
2024-04-12,3415.16,Chennai,0
2024-07-18,35813.1,Chennai,1
2024-06-27,435.54,Kolkata,1
2024-09-02,205.7,Chennai,0
2024-01-04,3738.82,Chennai,0
2024-01-23,4400.22,Chennai,0
2024-10-26,33386.69,Chennai,1
2024-12-01,593.83,Chennai,0
2024-08-11,4306.35,Chennai,0
2024-11-02,749.39,Chennai,0
2024-07-09,1106.7,Chennai,0
2024-12-12,1013.79,Chennai,0
2024-09-12,148.86,Chennai,0
2024-06-19,1405.01,Chennai,0
2024-04-26,1650.78,Chennai,0
2024-01-01,109.5,Chennai,0
2024-10-24,1964.39,Chennai,0
2024-06-29,3775.33,Chennai,0
2024-12-24,375.15,Mumbai,1
2024-06-16,3671.69,Chennai,0
2024-08-10,3969.19,Chennai,0
2024-03-12,3576.15,Chennai,0
2024-05-15,2584.53,Chennai,0
2024-09-26,477.82,Chennai,0
2024-05-17,763.93,Chennai,0
2024-02-20,603.14,Chennai,0
2024-09-02,4371.25,Chennai,0
2024-04-21,716.57,Chennai,0
2024-01-03,638.48,Chennai,0
2024-06-02,4324.25,Chennai,0
2024-09-26,3241.56,Chennai,0
2024-10-22,1827.28,Chennai,0
2024-01-25,4880.08,Chennai,0
2024-05-14,2920.72,Chennai,0
2024-11-21,1089.27,Chennai,0
2024-01-17,32029.03,Chennai,1
2024-12-16,4911.04,Chennai,0
2024-06-29,2192.02,Chennai,0
2024-10-31,636.8,Chennai,0
2024-02-04,3864.71,Chennai,0
2024-03-17,1726.37,Chennai,0
2024-11-19,3405.8,Chennai,0
2024-07-21,30759.48,Chennai,1
2024-10-27,2591.52,Chennai,0
2024-07-10,495.86,Chennai,0
2024-10-13,4190.67,Chennai,0
2024-02-20,45388.87,Chennai,1
2024-01-01,2715.52,Chennai,0
2024-05-16,2954.05,Bangalore,1
2024-01-10,2075.06,Chennai,0
2024-08-19,2316.95,Chennai,0
2024-04-24,4353.96,Chennai,0
2024-08-12,3273.34,Chennai,0
2024-05-24,3809.15,Chennai,0
2024-05-27,4535.36,Chennai,0
2024-05-15,1977.95,Chennai,0
2024-04-10,4150.87,Chennai,0
2024-02-24,3079.21,Chennai,0
2024-10-10,3759.47,Chennai,0
2024-11-12,201.77,Chennai,0
2024-09-01,2811.72,Chennai,0
2024-06-24,4617.68,Chennai,0
2024-03-31,4768.12,Chennai,0
2024-12-22,2953.95,Chennai,0
2024-08-29,1813.44,Chennai,0
2024-12-15,4517.39,Chennai,0
2024-11-14,2618.88,Chennai,0
2024-08-23,2227.52,Chennai,0
2024-07-16,3706.92,Chennai,0
2024-07-02,3548.32,Chennai,0
2024-03-21,4167.19,Chennai,0
2024-01-16,4550.48,Chennai,0
2024-02-13,1248.91,Chennai,0
2024-07-28,47745.29,Chennai,1
2024-05-15,1289.29,Chennai,0
2024-02-23,2601.67,Chennai,0
2024-06-15,1291.76,Chennai,0
2024-09-01,1498.02,Chennai,0
2024-10-11,1748.98,Chennai,0
2024-12-19,4458.15,Chennai,0
2024-11-25,3230.82,Chennai,0
2024-03-31,3878.12,Chennai,0
2024-06-23,962.29,Chennai,0
2024-06-03,279.5,Chennai,0
2024-04-14,4449.36,Chennai,0
2024-06-10,160.87,Chennai,0
2024-10-12,3678.97,Chennai,0
2024-08-20,2519.69,Chennai,0
2024-01-21,1784.25,Chennai,0
2024-11-19,4695.92,Chennai,0
2024-12-08,2599.91,Chennai,0
2024-07-15,4522.44,Chennai,0
2024-05-24,4643.81,Chennai,0
2024-08-08,4776.09,Chennai,0
2024-02-13,753.62,Chennai,0
2024-02-14,183.78,Chennai,0
2024-04-08,958.42,Chennai,0
2024-10-28,2945.8,Chennai,0
2024-12-13,1508.08,Chennai,0
2024-11-03,828.09,Chennai,0
2024-09-11,4409.93,Chennai,0
2024-01-24,327.13,Chennai,0
2024-11-03,2352.43,Chennai,0
2024-04-05,3445.16,Chennai,0
2024-10-20,2332.8,Chennai,0
2024-05-11,4848.3,Chennai,0
2024-09-09,1002.6,Chennai,0
2024-05-21,2916.86,Chennai,0
2024-12-10,2224.49,Chennai,0
2024-05-14,4193.71,Chennai,0
2024-12-20,2235.75,Chennai,0
2024-04-28,3542.87,Chennai,0
2024-05-17,3167.71,Chennai,0
2024-12-03,403.12,Chennai,0
2024-09-18,3894.39,Chennai,0
2024-10-27,2560.94,Chennai,0
2024-03-12,238.6,Chennai,0
2024-06-27,3769.54,Chennai,0
2024-08-06,2481.54,Chennai,0
2024-04-04,2522.7,Chennai,0
2024-05-27,539.92,Chennai,0
2024-05-26,217.28,Chennai,0
2024-03-02,2056.54,Chennai,0
2024-08-30,1174.12,Chennai,0
2024-07-04,4738.17,Chennai,0
2024-06-02,4795.65,Chennai,0
2024-09-24,843.71,Chennai,0
2024-01-27,1055.82,Chennai,0
2024-05-14,4279.49,Chennai,0
2024-03-02,3810.58,Chennai,0
2024-02-11,3610.26,Chennai,0
2024-06-01,1036.45,Chennai,0
2024-05-02,2107.48,Chennai,0
2024-10-13,763.19,Chennai,0
2024-06-30,4531.8,Chennai,0
2024-09-27,1237.97,Chennai,0
2024-10-01,1329.49,Chennai,0
2024-06-02,4461.04,Chennai,0
2024-04-14,4748.54,Chennai,0
2024-02-05,2437.9,Kolkata,1
2024-06-13,1581.31,Chennai,0
2024-02-21,2780.41,Chennai,0
2024-12-26,4654.14,Chennai,0
2024-09-25,3724.64,Chennai,0
2024-08-17,909.56,Chennai,0
2024-12-28,3289.36,Chennai,0
2024-12-20,4253.42,Chennai,0
2024-04-06,795.38,Chennai,0
2024-10-08,3096.95,Chennai,0
2024-11-17,3049.62,Chennai,0
2024-08-25,3798.85,Chennai,0
2024-04-29,3968.71,Chennai,0
2024-01-27,2476.59,Bangalore,1
2024-05-06,2695.16,Chennai,0
2024-01-03,1215.83,Chennai,0
2024-03-10,538.85,Chennai,0
2024-02-14,1281.04,Chennai,0
2024-04-12,2702.33,Chennai,0
2024-09-19,271.64,Chennai,0
2024-05-02,4153.02,Chennai,0
2024-03-01,963.7,Chennai,0
2024-01-24,1269.67,Chennai,0
2024-07-08,1450.01,Chennai,0
2024-06-10,38074.67,Chennai,1
2024-08-25,226.5,Chennai,0
2024-09-29,3189.43,Chennai,0
2024-08-13,1850.2,Chennai,0
2024-11-03,4629.11,Chennai,0
2024-01-23,133.11,Chennai,0
2024-09-02,1290.99,Chennai,0
2024-06-12,864.4,Chennai,0
2024-01-03,4465.1,Chennai,0
2024-07-27,2535.62,Chennai,0
2024-09-25,4708.96,Chennai,0
2024-04-07,4536.79,Chennai,0
2024-05-10,3273.29,Chennai,0
2024-02-08,4410.3,Chennai,0
2024-09-02,4404.41,Chennai,0
2024-12-06,2252.69,Chennai,0
2024-11-07,1392.09,Chennai,0
2024-12-16,244.76,Chennai,0
2024-09-23,1904.84,Chennai,0
2024-03-26,3207.08,Chennai,0
2024-12-13,2565.04,Chennai,0
2024-05-16,895.18,Chennai,0
2024-01-15,2111.31,Chennai,0
2024-06-01,3864.25,Chennai,0
2024-10-13,3961.83,Chennai,0
2024-10-22,2029.13,Chennai,0
2024-02-18,2528.41,Chennai,0
2024-12-17,1956.57,Chennai,0
2024-03-08,1937.63,Chennai,0
2024-10-24,528.82,Chennai,0
2024-10-11,560.1,Chennai,0
2024-07-13,3365.37,Chennai,0
2024-05-10,955.22,Chennai,0
2024-12-10,3926.13,Chennai,0
2024-10-26,1864.35,Chennai,0
2024-01-23,184.32,Chennai,0
2024-01-13,3371.52,Chennai,0
2024-10-18,4054.02,Chennai,0
2024-02-25,2050.72,Chennai,0
2024-04-20,738.2,Chennai,0
2024-04-11,406.26,Chennai,0
2024-02-19,2116.64,Chennai,0
2024-08-23,3364.15,Chennai,0
2024-10-26,470.63,Chennai,0
2024-01-02,736.33,Chennai,0
2024-04-05,1477.45,Chennai,0
2024-10-17,2993.18,Chennai,0
2024-03-26,2382.16,Chennai,0
2024-12-08,2858.72,Chennai,0
2024-06-11,3918.69,Chennai,0
2024-10-31,1845.78,Chennai,0
2024-09-01,3546.41,Chennai,0
2024-09-08,3804.66,Chennai,0
2024-04-24,634.02,Chennai,0
2024-11-02,4770.07,Chennai,0
2024-06-07,2886.18,Chennai,0
2024-09-05,2020.07,Chennai,0
2024-03-31,2758.21,Chennai,0
2024-04-19,4654.72,Chennai,0
2024-12-02,4555.72,Chennai,0
2024-10-06,3655.58,Chennai,0
2024-12-16,3244.05,Chennai,0
2024-08-22,2760.26,Chennai,0
2024-09-23,1101.28,Chennai,0
2024-03-05,2051.2,Chennai,0
2024-11-02,3772.16,Hyderabad,1
2024-05-27,4553.74,Chennai,0
2024-02-16,2128.44,Chennai,0
2024-03-01,2040.73,Chennai,0
2024-08-15,133.56,Chennai,0
2024-06-07,3333.21,Chennai,0
2024-05-04,1340.2,Chennai,0
2024-10-08,3121.45,Mumbai,1
2024-02-22,4054.21,Chennai,0
2024-09-12,2782.99,Hyderabad,1
2024-03-29,2615.91,Chennai,0
2024-08-21,4384.75,Chennai,0
2024-03-02,1369.44,Chennai,0
2024-07-09,3258.73,Chennai,0
2024-03-12,567.54,Chennai,0
2024-04-26,3865.28,Kolkata,1
2024-05-26,1469.58,Chennai,0
2024-07-09,3680.46,Bangalore,1
2024-07-11,29093.63,Chennai,1
2024-01-10,2950.76,Chennai,0
2024-10-22,3266.41,Bangalore,1
2024-04-26,2900.98,Chennai,0
2024-09-15,578.21,Chennai,0
2024-01-12,1609.89,Chennai,0
2024-11-21,4613.78,Chennai,0
2024-09-19,2550.64,Chennai,0
2024-02-05,2663.83,Chennai,0
2024-02-05,2680.25,Chennai,0
2024-12-23,2121.42,Chennai,0
2024-04-25,204.18,Chennai,0
2024-02-06,391.23,Chennai,0
2024-08-26,1157.42,Chennai,0
2024-04-07,1392.29,Chennai,0
2024-09-20,4109.42,Chennai,0
2024-06-22,4693.6,Chennai,0
2024-02-02,4309.38,Chennai,0
2024-06-08,3037.82,Chennai,0
2024-06-11,1847.82,Chennai,0
2024-10-29,307.7,Chennai,0
2024-12-30,2473.6,Chennai,0
2024-02-04,516.07,Chennai,0
2024-07-06,2722.39,Chennai,0
2024-09-30,782.67,Chennai,0
2024-12-07,1572.88,Kolkata,1
2024-03-25,2181.5,Chennai,0
2024-10-10,3851.64,Chennai,0
2024-05-25,1433.75,Chennai,0
2024-12-27,4289.29,Chennai,0
2024-01-29,3344.58,Chennai,0
2024-07-05,2970.3,Chennai,0
2024-01-23,2064.83,Chennai,0
2024-01-04,2353.42,Chennai,0
2024-04-01,162.96,Chennai,0
2024-05-27,46108.05,Chennai,1
2024-10-19,742.27,Chennai,0
2024-11-11,2051.46,Chennai,0
2024-02-22,2520.98,Chennai,0
2024-10-23,3980.0,Chennai,0
2024-02-18,4013.24,Chennai,0
2024-01-21,3116.07,Chennai,0
2024-10-03,1599.74,Bangalore,1
2024-08-20,18894.89,Chennai,1
2024-11-09,1818.7,Chennai,0
2024-07-10,4077.18,Chennai,0
2024-05-08,1990.41,Chennai,0
2024-12-11,2079.56,Chennai,0
2024-02-10,493.95,Bangalore,1
2024-04-20,2069.06,Chennai,0
2024-11-06,4487.98,Delhi,1
2024-04-13,1930.34,Chennai,0
2024-03-24,2451.66,Chennai,0
2024-01-30,40481.28,Chennai,1
2024-01-01,3540.52,Chennai,0
2024-05-22,3867.73,Chennai,0
2024-03-30,3898.18,Chennai,0
2024-05-15,1665.67,Chennai,0
2024-05-25,2271.3,Chennai,0
2024-09-08,19899.96,Chennai,1
2024-08-05,4609.06,Chennai,0
2024-05-14,360.39,Chennai,0
2024-04-17,4929.07,Chennai,0
2024-10-13,4289.03,Chennai,0
2024-11-07,4037.98,Chennai,0
2024-03-13,2897.9,Chennai,0
2024-07-12,3521.37,Delhi,1
2024-09-26,4850.97,Chennai,0
2024-06-10,4448.69,Chennai,0
2024-06-09,3675.89,Chennai,0
2024-08-15,1369.56,Chennai,0
2024-03-20,2475.72,Chennai,0
2024-11-07,2285.05,Chennai,0
2024-04-18,2826.11,Chennai,0
2024-06-22,2671.12,Chennai,0
2024-04-25,4082.77,Chennai,0
2024-01-27,17938.26,Chennai,1
2024-10-27,2512.78,Bangalore,1
2024-11-02,3552.64,Chennai,0
2024-08-19,704.43,Chennai,0
2024-02-11,3365.31,Chennai,0
2024-02-02,2602.79,Chennai,0
2024-10-16,31189.53,Chennai,1
2024-02-25,1654.19,Chennai,0
2024-11-25,1350.38,Chennai,0
2024-06-19,4660.61,Chennai,0
2024-11-22,4913.01,Chennai,0
2024-08-24,30563.42,Chennai,1
2024-07-27,3223.69,Chennai,0
2024-02-18,2125.29,Chennai,0
2024-07-16,2108.58,Chennai,0
2024-05-15,2104.92,Chennai,0
2024-05-29,2797.57,Chennai,0
2024-01-23,816.68,Chennai,0
2024-01-10,1184.47,Chennai,0
2024-12-29,3292.64,Chennai,0
2024-04-19,3436.82,Chennai,0
2024-10-27,3161.05,Chennai,0
2024-12-29,208.62,Chennai,0
2024-07-16,1068.0,Chennai,0
2024-07-03,1408.38,Chennai,0
2024-12-16,1082.84,Chennai,0
2024-05-21,134.41,Chennai,0
2024-07-01,2001.14,Chennai,0
2024-07-15,4880.89,Chennai,0
2024-02-24,2224.24,Chennai,0
2024-07-04,4914.57,Chennai,0
2024-03-23,1188.95,Chennai,0
2024-02-24,3785.88,Chennai,0
2024-06-25,3390.23,Chennai,0
2024-01-03,3776.87,Chennai,0
2024-06-05,4477.22,Kolkata,1
2024-03-01,4339.03,Chennai,0
2024-10-04,866.05,Chennai,0
2024-08-13,3900.79,Chennai,0
2024-12-12,4493.23,Chennai,0
2024-11-06,3536.37,Chennai,0
2024-08-26,40555.51,Chennai,1
2024-08-31,527.71,Chennai,0
2024-05-02,2242.27,Chennai,0
2024-06-07,3921.31,Mumbai,1
2024-09-04,4271.67,Chennai,0
2024-02-12,3311.93,Kolkata,1
2024-02-02,4964.43,Chennai,0
2024-08-02,1562.36,Chennai,0
2024-11-30,679.03,Chennai,0
2024-04-02,2509.97,Chennai,0
2024-10-20,4814.13,Chennai,0
2024-11-12,868.14,Chennai,0
2024-05-16,4878.79,Chennai,0
2024-05-01,3067.69,Chennai,0
2024-03-07,12180.18,Chennai,1
2024-03-23,549.73,Chennai,0
2024-07-23,1364.48,Chennai,0
2024-07-09,3663.67,Chennai,0
2024-01-02,2036.31,Chennai,0
2024-08-23,4747.08,Chennai,0
2024-02-02,2391.55,Chennai,0
2024-12-19,4882.41,Chennai,0
2024-09-23,812.34,Chennai,0
2024-03-24,1604.68,Chennai,0
2024-01-19,2562.43,Chennai,0
2024-05-30,4867.97,Chennai,0
2024-02-14,2004.11,Chennai,0
2024-01-26,38600.28,Chennai,1
2024-02-29,2266.65,Chennai,0
2024-05-05,3702.11,Chennai,0
2024-07-21,2318.91,Chennai,0
2024-07-27,1489.21,Chennai,0
2024-05-06,3607.14,Chennai,0
2024-02-08,4982.0,Chennai,0
2024-06-13,1603.79,Chennai,0
2024-09-12,4312.91,Chennai,0
2024-01-22,4099.92,Chennai,0
2024-12-27,4291.52,Chennai,0
2024-12-08,1455.76,Chennai,0
2024-07-10,1558.97,Chennai,0
2024-09-03,506.45,Chennai,0
2024-09-14,4734.71,Chennai,0
2024-09-02,3829.15,Chennai,0
2024-07-26,3389.42,Chennai,0
2024-08-07,12082.87,Chennai,1
2024-07-04,4678.92,Chennai,0
2024-03-19,4213.33,Chennai,0
2024-07-30,756.63,Chennai,0
2024-10-26,2305.83,Chennai,0
2024-03-14,4749.22,Chennai,0
2024-06-11,3822.13,Bangalore,1
2024-09-21,195.65,Chennai,0
2024-04-22,1940.37,Chennai,0
2024-07-14,4055.43,Chennai,0
2024-10-10,2965.06,Chennai,0
2024-06-22,1654.08,Kolkata,1
2024-05-13,4535.97,Chennai,0
2024-03-31,3304.72,Chennai,0
2024-10-03,3903.79,Chennai,0
2024-07-26,2695.39,Chennai,0
2024-10-29,619.06,Chennai,0
2024-04-05,1313.1,Chennai,0
2024-11-24,3697.9,Chennai,0
2024-11-24,3490.78,Chennai,0
2024-09-17,487.4,Chennai,0
2024-08-17,42482.86,Chennai,1
2024-02-11,4230.69,Chennai,0
2024-09-09,368.31,Chennai,0
2024-05-28,1181.4,Chennai,0
2024-07-28,2592.85,Chennai,0
2024-10-19,2235.79,Chennai,0
2024-10-03,4219.6,Chennai,0
2024-11-25,4557.12,Chennai,0
2024-07-30,4278.71,Chennai,0
2024-05-18,1304.06,Chennai,0
2024-04-05,672.12,Bangalore,1
2024-04-15,4293.35,Chennai,0
2024-01-21,3306.83,Chennai,0
2024-08-01,2757.41,Chennai,0
2024-06-10,26200.4,Chennai,1
2024-03-02,3116.42,Chennai,0
2024-06-03,4453.56,Delhi,1
2024-02-27,4753.62,Chennai,0
2024-08-29,2559.0,Chennai,0
2024-11-10,3121.83,Bangalore,1
2024-11-15,969.23,Chennai,0
2024-05-22,1665.13,Chennai,0
2024-12-30,807.68,Chennai,0
2024-04-21,4074.93,Chennai,0
2024-08-14,175.81,Chennai,0
2024-06-08,3117.93,Chennai,0
2024-05-29,2748.97,Chennai,0
2024-11-17,4004.05,Chennai,0
2024-10-01,2189.24,Chennai,0
2024-07-27,4468.51,Chennai,0
2024-11-24,1815.16,Bangalore,1
2024-10-10,4816.95,Chennai,0
2024-09-26,2967.07,Chennai,0
2024-04-09,4149.29,Chennai,0
2024-07-22,1679.54,Chennai,0
2024-12-30,4765.87,Chennai,0
2024-09-06,3477.14,Chennai,0
2024-04-29,2936.55,Chennai,0
2024-05-20,1726.35,Chennai,0
2024-12-25,3058.42,Chennai,0
2024-07-05,1904.08,Mumbai,1
2024-11-04,860.83,Chennai,0
2024-02-19,1915.18,Chennai,0
2024-07-08,199.44,Chennai,0
2024-08-18,1603.95,Chennai,0
2024-04-14,4583.63,Chennai,0
2024-06-20,2990.72,Chennai,0
2024-02-16,1886.54,Chennai,0
2024-02-20,2902.83,Mumbai,1
2024-10-22,2850.49,Chennai,0
2024-08-02,257.47,Chennai,0
2024-08-19,1826.98,Chennai,0
2024-03-12,2792.15,Chennai,0
2024-05-17,1582.65,Chennai,0
2024-12-13,904.53,Chennai,0
2024-09-01,4962.39,Chennai,0
2024-03-19,3407.16,Chennai,0
2024-11-10,2612.52,Chennai,0
2024-11-04,2613.8,Chennai,0
2024-11-03,299.76,Chennai,0
2024-11-21,298.95,Chennai,0
2024-02-06,4231.9,Chennai,0
2024-12-17,852.85,Chennai,0
2024-03-10,1107.18,Chennai,0
2024-11-19,3499.71,Chennai,0
2024-11-15,25985.03,Chennai,1
2024-03-09,2108.08,Mumbai,1
2024-09-06,3841.95,Chennai,0
2024-07-05,1480.92,Chennai,0
2024-08-28,4516.75,Chennai,0
2024-08-14,369.82,Chennai,0
2024-09-09,3607.31,Chennai,0
2024-02-09,4609.21,Chennai,0
2024-06-22,1118.64,Chennai,0
2024-09-08,1053.52,Chennai,0
2024-04-30,4740.82,Chennai,0
2024-11-24,2717.85,Chennai,0
2024-06-30,331.31,Chennai,0
2024-06-23,4402.87,Chennai,0
2024-06-03,3598.05,Chennai,0
2024-02-29,4864.4,Chennai,0
2024-12-28,3056.19,Chennai,0
2024-12-05,2791.93,Chennai,0
2024-10-28,3655.87,Chennai,0
2024-03-13,616.32,Chennai,0
2024-08-31,3571.82,Chennai,0
2024-07-13,4442.5,Chennai,0
2024-12-24,503.5,Chennai,0
2024-11-23,2987.66,Chennai,0
2024-04-18,444.45,Chennai,0
2024-08-17,3077.49,Chennai,0
2024-06-29,1915.82,Chennai,0
2024-01-11,3369.21,Chennai,0
2024-10-03,4668.48,Chennai,0
2024-01-04,1283.09,Chennai,0
2024-06-26,2776.97,Chennai,0
2024-09-11,4810.87,Chennai,0
2024-02-01,2018.86,Chennai,0
2024-03-22,317.26,Chennai,0
2024-09-01,2950.06,Chennai,0
2024-07-01,4235.98,Chennai,0
2024-05-24,1225.54,Chennai,0
2024-12-30,1573.15,Chennai,0
2024-06-15,4209.25,Chennai,0
2024-03-31,2961.74,Chennai,0
2024-05-22,4177.18,Chennai,0
2024-09-17,1253.55,Chennai,0
2024-08-23,3000.12,Chennai,0
2024-07-24,1905.1,Chennai,0
2024-11-05,2234.77,Chennai,0
2024-04-04,1752.14,Chennai,0
2024-10-10,402.21,Chennai,0
2024-08-25,742.65,Chennai,0
2024-11-30,4616.94,Chennai,0
2024-08-02,4648.84,Chennai,0
2024-05-10,542.31,Hyderabad,1
2024-03-29,3444.23,Chennai,0
2024-05-08,2347.01,Chennai,0
2024-05-06,1032.89,Chennai,0
2024-08-06,2189.37,Chennai,0
2024-12-14,4790.5,Chennai,0
2024-05-24,1944.95,Chennai,0
2024-11-12,860.34,Chennai,0
2024-06-14,4372.01,Chennai,0
2024-06-28,4945.79,Kolkata,1
2024-03-16,4518.07,Kolkata,1
2024-09-21,1960.53,Chennai,0
2024-06-06,2061.63,Chennai,0
2024-10-25,2785.14,Chennai,0
2024-05-03,3077.8,Chennai,0
